id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0,0,0,0.022,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0.002,0.028,0,0,0,0,0.002,0.006,0.006,0,0.018,0.006,0.002,0.008,0.002,0,0,0.002,0,0,0,0.002,0,0,0,0.002,0.148,0,0,0,0,0,0.018,0,0,0.002,0,0,0,0,0,0,0,0.048,0,0.01,0,0,0,0,0.004,0,0.012,0,0,0,0.012,0,0,0,0,0,0.012,0,0.022,0,0,0,0,0.02,0,0,0,0,0.004,0.004,0,0,0.002,0.034,0.002,0
36,0.022,0.012,0,0,0.01,0,0,0.002,0,0.01,0,0.014,0.002,0.05,0.012,0,0.032,0,0,0,0.048,0.006,0,0,0,0,0.022,0,0.004,0,0,0.002,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.042,0,0.004,0.014,0,0.05,0,0.022,0.026,0.022,0.02,0,0,0,0,0,0,0,0.332,0.024,0,0,0,0,0.004,0,0.002,0,0.942,0.074,0,0,0.02,0.002,0.032,0,0,0.012,0.008,0,0,0,0.09,0,0,0.012,0,0.038,0,0,0.002,0.002,0.042
39,0.01,0,0,0.01,0,0.02,0,0,0,0.024,0.008,0,0.012,0,0,0,0.002,0,0.002,0,0.01,0.004,0,0.002,0.008,0,0.02,0.02,0.004,0,0,0.022,0.012,0.002,0,0,0,0,0.008,0.002,0,0.02,0.02,0.004,0.004,0,0.02,0,0.008,0.002,0.008,0.154,0,0.014,0.036,0.008,0.056,0,0,0.006,0.01,0.02,0,0.006,0.114,0.012,0,0,0.068,0.012,0,0,0.004,0.006,0.002,0.538,0,0.01,0.02,0.01,0,0,0,0.092,0.008,0.006,0,0,0.014,0,0.016,0,0.004,0,0.006,0.002,0.002,0.01,0
41,0,0.002,0.002,0,0.002,0.004,0,0.002,0,0.004,0.526,0.008,0.012,0,0.002,0,0.012,0,0.018,0,0.01,0.028,0,0,0,0,0.04,0,0,0,0,0.038,0.002,0,0,0.002,0,0,0,0,0,0.008,0.008,0,0.008,0.002,0,0,0.006,0.066,0.002,0,0,0.002,0.004,0.012,0,0,0,0,0.002,0.002,0,0,0,0.002,0,0.002,0.002,0.006,0,0,0,0.004,0,0,0,0,0,0.002,0.002,0.002,0,0.002,0.022,0,0,0,0,0.002,0,0.002,0.004,0,0.05,0.002,0,0,0.008
44,0,0,0.044,0.002,0,0.002,0.04,0,0,0,0.002,0.002,0.002,0.008,0,0,0,0.01,0.02,0,0.002,0,0,0.004,0.032,0,0.002,0,0.054,0.004,0.022,0.002,0,0.004,0,0.002,0.002,0,0,0,0,0,0,0.01,0,0.004,0,0.002,0.002,0,0.004,0,0.614,0.09,0.004,0.032,0,0,0.006,0,0.008,0,0.002,0.002,0,0.006,0.008,0,0.006,0.022,0.008,0,0,0.02,0,0,0,0,0,0.016,0.006,0.02,0,0.004,0,0.022,0.054,0,0,0.002,0,0.008,0.072,0,0,0,0.014,0,0.008
46,0,0,0,0.002,0,0,0,0,0,0.002,0.014,0.006,0.01,0,0.008,0,0.006,0,0.036,0,0.012,0.002,0.002,0,0,0.002,0.002,0.004,0,0,0,0.02,0.002,0,0,0.004,0,0,0,0,0,0.006,0,0,0.004,0.01,0.136,0,0.002,0,0,0.018,0.002,0.042,0.002,0.004,0.058,0,0,0,0.056,0,0.01,0,0,0.002,0.024,0,0.002,0.004,0.002,0,0,0,0.004,0.02,0,0.022,0.002,0.01,0.004,0,0.002,0.048,0.006,0,0.012,0,0,0,0,0,0.01,0.008,0,0,0,0.062,0
47,0.008,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0.002,0,0.008,0.008,0.028,0.01,0,0.002,0.002,0,0.018,0.004,0,0,0,0,0.388,0,0,0,0,0.002,0.008,0,0,0.016,0.002,0,0,0,0.002,0.006,0,0,0,0,0.014,0,0.002,0.006,0.012,0,0,0,0.002,0,0,0,0,0,0.014,0,0.002,0.002,0,0.024,0,0.002,0,0,0,0.004,0,0,0,0.002,0,0.02,0,0
51,0.002,0.002,0.002,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0.012,0.004,0,0,0,0,0,0,0,0,0,0.004,0.01,0.01,0.004,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0,0,0.002,0.016,0.056,0,0,0.002,0.338,0,0,0,0,0,0.016,0,0.01,0,0,0.002,0,0.054,0,0,0,0.002,0.002,0,0,0,0,0.002,0,0.026
52,0,0,0,0,0,0,0,0.014,0.004,0.004,0.006,0.016,0.004,0.34,0.002,0,0,0.014,0,0.002,0.004,0,0.002,0,0,0,0.004,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0.004,0,0.004,0,0.006,0.024,0,0.014,0,0,0,0,0.002,0,0,0,0,0.006,0,0,0,0.002,0,0.002,0,0.004,0,0,0,0,0,0.002,0.004,0,0,0,0,0,0.006,0,0,0,0,0.004,0.008,0,0.002,0.002,0,0,0.004
53,0.024,0.03,0,0.012,0.006,0.008,0,0,0.034,0.02,0,0.01,0.008,0,0.004,0.008,0.038,0,0.034,0,0.016,0,0,0.002,0,0.012,0.008,0,0.02,0.002,0,0,0,0,0,0.022,0,0.004,0.004,0,0,0,0.002,0.008,0,0,0,0,0.038,0.02,0.002,0,0,0.006,0.01,0.006,0,0,0,0.012,0.006,0,0.008,0.052,0,0.004,0,0,0.002,0.016,0,0.43,0,0,0,0,0,0,0,0.006,0.07,0,0,0,0.014,0.002,0.006,0,0,0.002,0.002,0,0.01,0,0.004,0.002,0,0,0.01
57,0,0,0.004,0.002,0,0.004,0,0,0,0.012,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.004,0,0.002,0,0,0.016,0.01,0,0,0,0,0.008,0,0.002,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.666,0,0.006,0,0,0.004,0,0.008,0.046,0.004,0,0.002,0,0,0.002,0,0,0,0,0,0.006,0,0,0.002,0,0,0,0,0,0.044,0,0,0,0,0,0,0.002,0
59,0.004,0,0.002,0.008,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0.002,0,0,0.012,0,0.004,0,0,0,0,0,0.002,0.016,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.006,0,0.046,0.012,0,0,0,0,0,0.006,0,0,0,0.006,0,0.002,0.262,0.05,0,0,0,0,0,0,0,0,0,0.034,0,0.008,0,0,0,0.002,0.018,0,0,0,0.032,0,0.002,0,0,0,0.024,0,0.008
62,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.054,0,0,0,0,0.008,0.006,0.004,0.01,0,0.002,0.006,0.014,0,0,0.002,0.002,0.026,0,0.008,0.034,0.184,0.012,0.05,0,0.02,0,0.012,0.002,0,0.002,0,0,0.01,0,0,0,0,0,0,0.538,0.01,0.002,0.002,0,0.014,0.01,0,0,0,0.012,0,0.002,0,0,0.002,0.002,0,0,0.002,0.004,0,0.002,0,0.008,0.012,0,0.002,0.002,0,0.004,0,0.006,0.002,0.002,0,0,0,0.004,0.002,0,0
65,0,0,0.002,0,0,0.006,0.004,0,0.004,0,0.002,0,0.002,0.002,0.066,0.004,0,0.002,0,0.006,0,0.012,0.03,0,0.002,0.004,0.006,0.038,0,0,0.002,0.018,0.008,0,0.012,0,0.016,0,0.004,0.018,0,0.002,0.01,0.016,0.024,0,0,0,0,0.002,0.008,0,0,0.002,0,0,0,0.004,0,0.016,0.008,0,0.014,0.026,0,0,0.022,0.004,0.002,0.008,0,0,0.012,0.004,0,0,0,0.232,0.004,0,0,0.002,0.002,0.002,0.046,0.002,0,0,0,0.002,0.002,0.002,0,0.004,0.01,0.008,0.012,0.008,0.002
68,0.002,0.546,0,0.006,0.036,0.004,0,0.026,0.034,0.036,0.006,0.014,0.01,0.012,0.008,0.05,0.04,0.008,0,0.01,0.008,0,0.006,0,0,0.006,0.05,0,0.002,0.002,0,0.002,0.026,0,0,0.002,0,0,0,0,0,0.012,0.008,0,0.024,0,0,0.002,0.016,0.002,0,0,0,0.002,0.006,0.004,0,0,0,0,0,0.002,0,0.002,0,0,0.008,0.002,0,0.004,0,0,0.006,0.008,0,0,0,0.002,0,0.002,0,0.002,0,0.002,0.018,0.002,0,0,0,0,0,0.004,0,0,0.018,0.004,0,0,0.026
70,0,0,0,0,0.002,0.008,0,0,0,0,0,0,0,0.006,0,0.002,0,0,0.008,0,0.002,0,0.054,0.004,0,0.004,0,0,0.004,0.006,0,0,0,0.004,0,0.01,0.002,0,0,0.002,0,0,0,0,0,0,0.004,0,0,0,0.002,0,0,0.012,0.01,0.01,0.002,0,0,0.008,0,0.004,0,0.008,0,0.018,0,0.004,0.002,0.004,0.504,0.032,0.038,0,0,0,0,0,0.004,0,0.08,0,0,0,0,0,0,0.004,0,0,0.002,0,0.004,0.044,0.002,0,0,0,0.004
74,0,0,0.002,0.002,0,0.01,0,0,0,0,0.002,0.006,0,0,0,0.042,0.002,0,0,0,0,0,0.004,0.006,0,0.004,0,0.004,0.288,0.024,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0.034,0.004,0,0,0,0,0,0.002,0,0,0.006,0,0.002,0.006,0,0,0,0,0.004,0.002,0.01,0.002,0,0.004,0.016,0.002,0.002,0.016,0,0,0.002,0.01,0,0,0,0,0,0.02,0,0.012,0,0,0,0,0.006,0,0,0,0,0,0.002,0,0,0,0,0,0
77,0.002,0.008,0,0.004,0.002,0,0,0.002,0.004,0,0,0.01,0.008,0,0.002,0.718,0,0.004,0,0.002,0,0,0.036,0.006,0,0.012,0,0.004,0.126,0.048,0,0,0.01,0,0,0,0.002,0,0.008,0.002,0,0,0.008,0,0,0.004,0,0,0.006,0,0.002,0,0.004,0,0.002,0.002,0,0,0,0,0.006,0.002,0.004,0,0,0.002,0.014,0.01,0,0.022,0,0.024,0.004,0,0,0,0,0.008,0,0.004,0,0.01,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0.004,0.002,0.002,0.016
79,0.018,0,0,0,0.01,0.074,0,0,0,0.006,0.044,0.002,0,0.008,0.004,0,0.034,0,0.052,0,0.028,0.016,0.004,0.002,0,0.002,0,0.004,0.002,0.002,0.002,0.004,0,0.026,0,0.644,0,0,0,0,0.002,0,0.002,0,0.02,0,0,0,0.002,0.018,0,0,0,0.008,0.012,0.008,0.012,0,0,0,0.002,0,0.002,0.004,0,0.032,0.008,0,0.002,0.002,0.022,0.024,0.004,0.004,0.002,0.002,0.024,0.006,0.004,0,0.03,0,0,0.004,0.004,0,0,0,0,0,0.006,0.024,0.03,0.012,0,0,0,0.014,0.01
86,0,0,0,0,0.002,0.002,0,0,0,0,0.004,0,0,0.004,0,0,0,0,0.002,0,0.004,0,0.032,0.006,0.002,0.008,0.002,0,0.01,0.014,0,0,0,0.024,0,0.062,0.002,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.004,0.024,0.008,0,0,0,0.016,0.002,0.002,0,0,0,0.034,0,0.008,0.002,0.002,0.598,0.026,0.022,0,0,0,0,0.004,0.006,0,0.082,0,0,0,0,0,0,0.002,0,0,0,0.008,0.014,0.16,0,0,0,0,0.016
89,0,0,0,0.012,0.002,0,0,0,0,0,0.01,0,0.014,0.008,0.002,0,0,0,0.002,0,0.002,0,0,0.004,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0.004,0,0,0.002,0.002,0,0,0.004,0.01,0.02,0,0.002,0.556,0.056,0.038,0,0,0,0,0,0,0.004,0,0,0.022,0,0,0,0.006,0.006,0,0,0.004,0.004,0,0,0,0,0.004,0.014,0,0,0.002,0,0,0.024,0,0,0,0,0.002,0.006,0.002,0.002,0,0,0,0.042
90,0.004,0,0,0.008,0.024,0,0,0,0.004,0,0.01,0,0,0,0.004,0,0.004,0,0,0,0.034,0,0,0,0,0,0.024,0,0,0,0,0.002,0.002,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0.002,0.012,0,0.038,0,0.028,0.022,0.026,0.078,0,0,0,0,0,0,0,0.19,0.002,0,0,0,0.002,0.012,0,0,0.002,0.894,0.104,0,0.002,0.004,0,0.02,0.002,0,0.012,0.032,0.002,0,0,0.17,0,0,0.028,0,0.074,0,0,0,0,0.004
91,0.006,0.014,0.008,0.008,0,0.004,0.044,0.004,0.008,0.052,0,0.006,0.002,0.002,0,0,0,0.016,0,0.116,0.012,0.002,0.004,0.004,0.002,0.01,0.032,0,0,0,0.046,0,0,0,0.018,0,0.018,0.012,0,0.012,0.016,0.02,0.002,0.008,0,0.042,0,0.774,0.05,0,0.028,0,0.01,0,0,0.004,0,0.012,0.104,0.004,0.002,0.004,0,0.022,0,0.014,0,0.002,0.02,0.038,0.012,0.03,0,0.004,0,0,0.048,0,0,0.012,0.014,0.01,0.026,0,0.008,0.192,0.014,0.184,0,0.068,0.002,0.006,0,0,0.054,0.008,0.018,0,0.012
93,0,0,0.044,0.054,0,0,0.004,0.002,0,0,0,0,0.002,0,0,0,0,0,0.002,0.016,0.004,0,0,0,0,0.008,0,0.002,0.008,0,0,0,0,0,0.018,0,0.066,0.002,0.002,0.006,0.026,0.004,0.01,0.014,0,0.004,0,0.018,0,0,0.384,0,0.002,0.006,0.018,0.014,0,0,0.008,0.006,0.002,0,0,0.006,0,0,0,0.008,0.008,0.026,0,0,0,0.002,0,0,0,0,0,0.004,0,0.006,0.014,0,0.014,0.018,0.004,0.024,0,0.004,0.042,0.002,0,0,0.01,0,0.012,0,0.004
94,0.004,0.022,0,0,0.798,0.016,0,0.014,0.006,0.014,0.008,0.018,0.006,0.006,0.01,0.016,0.004,0,0.006,0,0.012,0,0,0.006,0,0,0,0,0.004,0.004,0,0.002,0.012,0.016,0,0.014,0,0,0.008,0,0,0,0.01,0,0.012,0,0,0,0,0,0,0,0,0.004,0.016,0.01,0,0,0,0,0.004,0.004,0,0.004,0,0.002,0.002,0,0.002,0.008,0.002,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0.016,0,0,0,0,0,0,0.006,0,0,0,0.002,0,0,0.004
95,0,0,0.002,0.006,0,0,0,0,0,0,0,0,0.002,0.002,0,0.004,0,0.004,0,0.002,0.002,0.002,0,0.002,0,0.004,0.002,0,0.016,0.004,0.006,0.002,0.002,0,0.034,0,0.474,0.002,0.01,0.018,0.08,0,0.016,0.006,0,0.018,0,0.012,0,0,0.036,0,0.004,0.004,0,0.01,0,0.002,0.024,0.01,0.004,0,0.008,0.002,0,0,0,0.008,0.01,0.01,0,0,0,0.002,0,0,0,0,0,0.01,0,0.03,0.002,0,0.004,0.008,0.002,0.004,0,0,0.006,0,0,0,0,0,0.02,0,0.006
96,0,0.002,0,0,0.002,0,0,0,0.03,0.002,0.01,0.036,0,0.014,0.472,0,0.012,0,0.004,0,0.004,0,0,0,0,0,0.006,0.002,0,0,0,0.004,0.002,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.004,0.022,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0.008,0,0,0,0.002,0,0,0,0,0,0,0.004,0.006,0,0,0,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0.002,0.022,0,0,0.004
97,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0.006,0.004,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.002,0,0.008,0,0,0.018,0,0.084,0,0,0,0,0,0,0.004,0,0,0.01,0,0,0,0.028,0,0.002,0,0.008,0,0,0,0,0,0.006,0.002,0.002,0,0.006,0,0,0.01,0,0,0,0.002,0,0,0,0,0,0.002,0,0.002
98,0,0,0.016,0.004,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0.004,0,0.004,0.002,0.002,0.002,0.004,0,0,0,0.02,0.01,0,0,0,0.032,0,0.214,0.016,0.024,0.07,0.074,0,0,0.006,0,0.006,0,0.004,0,0,0.034,0,0.004,0,0.002,0,0,0.004,0.008,0.004,0,0,0.008,0.002,0,0.002,0,0.006,0.004,0.002,0,0,0,0,0,0,0.012,0,0,0.002,0,0.012,0.02,0,0.018,0.004,0.002,0.004,0,0.002,0.002,0,0,0,0.002,0,0.008,0,0
99,0.014,0.002,0,0.002,0.01,0,0,0,0.042,0.006,0.022,0.046,0.036,0.004,0.03,0,0.01,0,0.008,0,0.02,0.002,0.002,0,0,0.002,0.012,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.002,0,0.002,0,0,0.028,0,0.012,0.078,0,0,0,0.028,0.002,0.008,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.008,0,0,0.002,0.002,0.004,0,0,0.004,0.004,0.086,0,0,0,0,0,0,0,0,0.002,0,0.038,0.006,0.592,0.006,0.002,0,0,0.016
102,0.032,0.02,0,0,0,0,0.002,0.012,0.426,0,0.002,0.016,0.012,0.002,0.002,0.014,0.006,0,0.006,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0.006,0,0,0
