"id","Acer_Capillipes","Acer_Circinatum","Acer_Mono","Acer_Opalus","Acer_Palmatum","Acer_Pictum","Acer_Platanoids","Acer_Rubrum","Acer_Rufinerve","Acer_Saccharinum","Alnus_Cordata","Alnus_Maximowiczii","Alnus_Rubra","Alnus_Sieboldiana","Alnus_Viridis","Arundinaria_Simonii","Betula_Austrosinensis","Betula_Pendula","Callicarpa_Bodinieri","Castanea_Sativa","Celtis_Koraiensis","Cercis_Siliquastrum","Cornus_Chinensis","Cornus_Controversa","Cornus_Macrophylla","Cotinus_Coggygria","Crataegus_Monogyna","Cytisus_Battandieri","Eucalyptus_Glaucescens","Eucalyptus_Neglecta","Eucalyptus_Urnigera","Fagus_Sylvatica","Ginkgo_Biloba","Ilex_Aquifolium","Ilex_Cornuta","Liquidambar_Styraciflua","Liriodendron_Tulipifera","Lithocarpus_Cleistocarpus","Lithocarpus_Edulis","Magnolia_Heptapeta","Magnolia_Salicifolia","Morus_Nigra","Olea_Europaea","Phildelphus","Populus_Adenopoda","Populus_Grandidentata","Populus_Nigra","Prunus_Avium","Prunus_X_Shmittii","Pterocarya_Stenoptera","Quercus_Afares","Quercus_Agrifolia","Quercus_Alnifolia","Quercus_Brantii","Quercus_Canariensis","Quercus_Castaneifolia","Quercus_Cerris","Quercus_Chrysolepis","Quercus_Coccifera","Quercus_Coccinea","Quercus_Crassifolia","Quercus_Crassipes","Quercus_Dolicholepis","Quercus_Ellipsoidalis","Quercus_Greggii","Quercus_Hartwissiana","Quercus_Ilex","Quercus_Imbricaria","Quercus_Infectoria_sub","Quercus_Kewensis","Quercus_Nigra","Quercus_Palustris","Quercus_Phellos","Quercus_Phillyraeoides","Quercus_Pontica","Quercus_Pubescens","Quercus_Pyrenaica","Quercus_Rhysophylla","Quercus_Rubra","Quercus_Semecarpifolia","Quercus_Shumardii","Quercus_Suber","Quercus_Texana","Quercus_Trojana","Quercus_Variabilis","Quercus_Vulcanica","Quercus_x_Hispanica","Quercus_x_Turneri","Rhododendron_x_Russellianum","Salix_Fragilis","Salix_Intergra","Sorbus_Aria","Tilia_Oliveri","Tilia_Platyphyllos","Tilia_Tomentosa","Ulmus_Bergmanniana","Viburnum_Tinus","Viburnum_x_Rhytidophylloides","Zelkova_Serrata"
33,0.006,0,0.004,0.028,0,0.002,0,0,0,0,0,0,0.002,0.002,0,0.006,0,0.004,0.146,0,0,0,0.02,0.006,0.022,0.032,0,0.01,0.018,0.014,0.02,0,0,0,0.01,0,0.002,0,0.002,0.002,0.002,0,0.006,0.234,0.004,0.002,0,0.002,0,0.008,0.006,0,0.012,0,0,0.004,0,0.002,0.002,0.002,0.014,0.002,0.006,0,0,0.002,0.002,0.014,0.004,0.024,0.008,0.006,0,0.034,0,0.006,0,0.008,0,0.012,0,0.012,0,0,0,0.008,0.066,0.002,0,0,0.002,0.006,0.012,0,0.004,0.004,0.07,0.028,0
36,0.002,0.004,0,0,0.004,0,0,0,0,0.006,0,0.002,0,0.004,0.006,0,0.04,0,0,0,0.018,0,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0.002,0,0.02,0,0,0.004,0,0.022,0,0,0,0,0,0,0,0.026,0.002,0,0,0.002,0,0.002,0,0,0,0.778,0.006,0,0,0.006,0,0,0,0,0.002,0.002,0,0,0,0.008,0,0,0.002,0,0.006,0,0,0,0.004,0
39,0.002,0,0,0,0,0.008,0,0,0,0.008,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.002,0,0,0,0.008,0.002,0.002,0,0.004,0,0,0,0,0,0.02,0.002,0,0.002,0,0.076,0,0,0,0.004,0.028,0,0,0.01,0.002,0.096,0,0,0,0,0.006,0.002,0,0.082,0.004,0,0,0.002,0,0,0,0.002,0,0.026,0.522,0,0.006,0.02,0,0,0,0,0.016,0,0.002,0,0,0.006,0,0.006,0,0,0,0,0,0,0.01,0
41,0,0.004,0,0,0.008,0.014,0,0.002,0.002,0.008,0.52,0.002,0.002,0,0.006,0,0.048,0,0,0,0.002,0.008,0,0,0,0,0.054,0.006,0,0,0,0.062,0,0,0,0.03,0,0,0,0,0,0.006,0.016,0.002,0.034,0,0.016,0,0.002,0.026,0,0.002,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0.008,0,0.01,0,0.006,0.002,0,0,0,0,0.006,0,0,0.004,0.004,0,0,0.002,0,0.008,0.026,0,0,0,0.004,0,0,0.004,0.002,0.008,0.012,0,0,0.004,0.002
44,0,0,0.002,0.004,0,0,0.01,0,0,0,0,0,0,0.006,0.002,0,0,0.004,0.004,0,0,0,0.002,0.002,0.004,0.002,0,0,0.022,0.002,0.018,0,0,0.006,0,0,0,0,0.002,0,0,0,0,0.006,0,0.002,0,0,0,0,0.002,0,0.668,0.034,0.004,0.008,0,0,0.002,0,0.006,0,0,0,0.004,0.002,0,0,0.008,0.006,0.008,0,0,0.006,0,0,0,0,0,0.04,0,0.006,0,0,0.002,0.002,0.03,0,0,0,0.002,0,0.048,0.004,0.002,0,0.004,0,0.002
46,0,0.002,0.002,0,0,0.002,0,0,0,0,0.012,0,0,0,0,0,0.006,0,0.014,0,0,0.006,0.002,0,0,0,0.008,0.004,0,0,0,0.036,0.006,0.002,0,0.018,0,0,0,0,0,0.002,0.002,0,0.006,0.068,0.286,0,0,0.002,0,0.104,0,0.01,0.004,0.008,0.052,0,0.006,0,0.016,0,0.002,0,0.02,0,0.03,0,0.004,0,0,0,0,0,0.024,0.1,0,0.012,0.004,0.002,0.002,0,0.002,0.03,0.042,0,0,0,0.014,0,0,0,0,0.008,0,0,0,0.018,0
47,0,0,0.01,0.002,0.002,0,0.004,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0.02,0.042,0.01,0,0.004,0.016,0.002,0.026,0.016,0,0,0.004,0,0.712,0,0.002,0,0,0.002,0.006,0,0,0.002,0,0,0,0.018,0,0.012,0,0,0.002,0,0,0,0,0,0.006,0,0,0,0,0,0,0.002,0,0,0.002,0,0.012,0.012,0,0.028,0.004,0.002,0.006,0,0,0.002,0,0.002,0,0,0,0,0,0.002
51,0.002,0,0.006,0.028,0,0,0.02,0.006,0.002,0,0.002,0,0.002,0,0.004,0.004,0,0.014,0.006,0.002,0,0,0.002,0.004,0.01,0,0,0,0.016,0.002,0.012,0.01,0.002,0,0.004,0.002,0.002,0,0,0,0.002,0.002,0.004,0.02,0,0.008,0,0.002,0,0.008,0.004,0,0.012,0,0.006,0.002,0,0,0.006,0,0.014,0.002,0.002,0,0.002,0.002,0,0.02,0.094,0.136,0.01,0.002,0,0.204,0,0.004,0.002,0,0,0.032,0.012,0.03,0,0,0.004,0.004,0.088,0.004,0,0.002,0.018,0.002,0.012,0,0,0.004,0.014,0,0.04
52,0.008,0,0,0.002,0,0,0,0.038,0.012,0.002,0.01,0.032,0.004,0.484,0.01,0,0,0.064,0.002,0.004,0.006,0,0.006,0,0,0.002,0.022,0,0.002,0,0,0,0,0.012,0,0.002,0,0,0,0,0,0.002,0,0.002,0.004,0,0,0.002,0.004,0.032,0,0,0.02,0.02,0.002,0.008,0,0,0,0,0.002,0,0.004,0,0,0.002,0,0,0.01,0.004,0,0.004,0,0.018,0,0.002,0,0,0,0.008,0.004,0.006,0,0.008,0.006,0,0.022,0.002,0.002,0,0,0.01,0.042,0.002,0.012,0,0,0,0.01
53,0.004,0.002,0,0,0,0.012,0,0,0.004,0.002,0,0.002,0,0.002,0,0,0,0,0.004,0.002,0,0,0.002,0.002,0.004,0.012,0.004,0,0.008,0.002,0,0,0,0,0,0.002,0,0,0,0.002,0,0,0.002,0.004,0,0,0,0,0.002,0.008,0,0,0,0.002,0.004,0,0,0,0,0.026,0.004,0.002,0,0.03,0,0.002,0,0,0.002,0.016,0,0.672,0,0,0,0.002,0,0,0.006,0.002,0.11,0.002,0.012,0,0.004,0,0.01,0,0,0,0,0,0.004,0,0,0,0,0,0
57,0,0,0.006,0.002,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.004,0,0.002,0.014,0.006,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.004,0.002,0,0,0,0,0,0.002,0,0,0,0,0.002,0.002,0,0,0,0,0,0.872,0,0.006,0,0.002,0,0,0.004,0.002,0.002,0,0,0.006,0,0.002,0.006,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.022,0,0.002,0,0,0,0.008,0,0
59,0,0,0.002,0.044,0,0,0.002,0,0,0,0.002,0,0.006,0,0,0,0,0,0.004,0.002,0.01,0.002,0,0.022,0.008,0.002,0,0.002,0.01,0.004,0.008,0.002,0.004,0.004,0.008,0,0.004,0,0.002,0.002,0,0,0.002,0.01,0,0.002,0,0,0.004,0.002,0.002,0,0.01,0.004,0.052,0.012,0,0,0,0,0.028,0.01,0.002,0.002,0,0.032,0,0.004,0.368,0.074,0.002,0,0,0.014,0,0.002,0.016,0,0,0.056,0,0.018,0,0.002,0.002,0.016,0.036,0.002,0,0,0.02,0.002,0.01,0.002,0,0,0.016,0.002,0.006
62,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.002,0,0,0,0.002,0.006,0.002,0,0,0,0,0.002,0,0,0.04,0.204,0.006,0.016,0,0,0,0.002,0,0,0,0,0,0.004,0,0,0,0,0,0,0.65,0.014,0,0,0,0.002,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0,0,0,0,0.01,0,0.002,0,0,0,0,0.002,0.004,0.004,0,0
65,0,0,0,0.008,0,0.006,0,0,0,0,0,0,0.006,0.002,0.014,0,0.006,0,0,0,0,0.01,0.006,0,0,0.008,0,0.04,0,0,0,0.01,0.006,0.002,0.004,0,0.01,0.004,0.004,0.01,0.004,0.008,0.016,0.01,0.014,0,0,0,0,0.004,0.016,0,0,0,0.002,0,0,0.01,0,0,0,0,0.002,0,0,0,0.044,0.002,0.024,0.006,0.004,0,0.008,0.006,0,0.002,0,0.574,0,0,0.002,0.008,0,0.006,0.02,0.004,0,0,0,0,0,0,0,0.002,0.002,0.014,0.012,0.016,0.002
68,0,0.676,0,0,0.002,0.002,0,0,0.024,0.04,0.006,0.022,0.014,0.016,0.008,0,0.028,0.002,0,0.006,0.006,0,0.002,0,0,0,0.018,0,0,0,0,0.002,0.006,0.002,0,0.002,0,0,0,0,0,0.012,0.002,0,0.006,0,0,0.004,0.022,0.01,0,0,0,0.004,0.002,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0.004,0.004,0,0.002,0,0.002,0,0,0.002,0,0,0,0.01,0,0,0,0,0.002,0,0,0,0.002,0.006,0.006,0,0,0.01
70,0,0,0,0,0,0.01,0.002,0,0,0.002,0.006,0.004,0,0.004,0,0.002,0,0,0.008,0,0,0,0.018,0,0.004,0.002,0.008,0,0.018,0.002,0,0,0,0.006,0,0.008,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0.002,0.02,0.01,0.008,0.002,0,0,0.014,0.004,0.002,0.004,0.01,0.01,0.008,0.002,0.03,0.002,0.004,0.578,0.006,0.022,0.008,0,0.002,0,0,0,0.008,0.022,0,0,0,0,0,0.004,0.01,0.002,0,0,0.014,0.03,0.038,0,0,0.006,0,0.008
74,0,0,0,0.008,0,0.022,0,0,0,0,0,0,0.002,0,0,0.026,0,0,0,0,0,0,0.02,0.016,0.004,0.02,0,0,0.578,0.064,0.006,0,0,0,0.004,0,0.004,0.002,0,0.002,0,0,0.026,0.002,0.002,0,0,0,0,0,0.002,0,0.036,0.002,0.002,0.004,0,0,0,0.002,0.01,0.002,0.008,0.002,0,0.004,0.006,0.008,0.008,0.02,0.004,0,0.002,0.006,0,0,0,0.004,0,0.024,0,0.022,0,0,0,0,0.002,0.006,0,0,0,0,0.004,0,0,0,0.002,0,0
77,0,0.002,0,0,0.002,0,0.002,0,0,0,0,0,0,0.002,0,0.882,0,0,0,0,0,0,0.024,0.002,0,0.012,0,0,0.016,0.008,0.006,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.002,0,0.006,0.002,0,0,0.002,0.002,0,0,0.006,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.004,0,0.004
79,0.006,0,0,0.002,0,0.01,0,0,0,0.004,0.016,0.002,0,0,0,0,0.002,0,0.008,0,0.012,0,0.002,0,0.002,0.002,0.002,0.004,0.002,0,0,0,0,0.008,0,0.822,0,0,0,0,0,0,0.002,0.002,0.006,0,0.002,0,0,0.014,0,0.002,0,0.002,0.004,0.004,0.006,0,0,0,0,0.002,0,0,0.006,0.004,0.006,0,0,0.002,0.004,0.002,0,0,0.004,0.002,0,0.004,0,0,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0,0,0,0,0,0.008,0
86,0,0,0,0,0,0.004,0,0,0,0,0,0,0.002,0,0,0.002,0,0,0.002,0,0.002,0,0.022,0,0.006,0.012,0,0,0.012,0.004,0,0,0,0.014,0.002,0.022,0,0.002,0.004,0,0,0,0,0.002,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0,0.002,0,0,0,0,0,0.002,0.002,0.03,0.004,0,0,0.002,0,0.618,0,0.004,0.002,0.002,0,0,0,0,0.002,0.044,0,0,0,0,0,0,0,0.002,0,0,0.016,0.044,0.102,0,0,0,0,0.002
89,0,0,0,0.002,0,0,0,0,0.002,0.002,0.006,0,0.004,0.006,0,0.002,0,0,0.008,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.014,0.006,0,0.004,0.742,0.028,0.018,0.004,0,0,0,0.002,0,0.006,0,0.002,0.002,0,0.002,0.008,0,0.002,0,0,0.002,0.002,0,0,0,0,0.004,0.01,0.002,0,0,0,0.002,0.036,0,0.002,0,0,0.022,0.012,0.01,0.002,0,0,0.002,0.008
90,0.002,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.018,0,0.002,0.002,0,0.022,0,0,0.006,0,0.066,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.744,0.016,0,0,0.01,0,0.002,0,0,0.006,0.002,0,0,0,0.036,0,0,0.002,0.004,0.01,0,0,0,0,0
91,0.002,0.004,0,0,0,0,0.012,0,0,0.006,0,0,0,0,0.002,0,0,0.002,0,0.036,0,0,0,0.002,0,0.002,0,0,0,0,0.008,0,0,0,0.006,0,0,0.008,0.002,0,0.012,0.01,0,0,0,0,0,0.606,0.01,0.002,0.002,0,0.004,0,0,0,0,0.01,0.032,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0.004,0.008,0,0,0.054,0,0.08,0,0.016,0,0,0.002,0,0.006,0.002,0.002,0,0.006
93,0,0,0.12,0.08,0,0.006,0,0,0.002,0,0.002,0,0.01,0,0,0,0,0.008,0,0.022,0.002,0,0.002,0,0,0,0.008,0.002,0.002,0,0,0.004,0.004,0,0.004,0.002,0.014,0.002,0.002,0.004,0.014,0.01,0.006,0.004,0,0.002,0,0.006,0,0,0.392,0,0.008,0.026,0.008,0,0,0.012,0.006,0.008,0.004,0.002,0,0.006,0,0.004,0,0.01,0.008,0.026,0,0,0,0.002,0,0.004,0.002,0,0,0.012,0,0.012,0.012,0.002,0,0.018,0.004,0.028,0,0.008,0.008,0,0.002,0,0.008,0.002,0.012,0,0
94,0,0.008,0,0,0.864,0.008,0,0,0,0.004,0.004,0.022,0.002,0,0.004,0.002,0.004,0.002,0,0,0,0,0,0.004,0,0,0.002,0,0,0,0,0.002,0,0,0.002,0.024,0,0,0,0,0,0,0.006,0,0.004,0,0,0,0,0.004,0,0,0,0,0.008,0.002,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0.008,0.006,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0.006,0,0.002,0.016,0.002,0,0.004,0,0.002,0.004,0.002,0.016,0,0,0.002,0.028,0,0.664,0.006,0.006,0.014,0.028,0.002,0.012,0.012,0.002,0.002,0,0.004,0,0,0.024,0,0,0,0,0.002,0,0.008,0.002,0.004,0.004,0,0.004,0.002,0,0,0,0.01,0.002,0.006,0.004,0,0.004,0.002,0,0,0,0,0,0.01,0,0.002,0,0,0.002,0.002,0.008,0.01,0,0.002,0.002,0,0.002,0,0.004,0.002,0.022,0,0
96,0.006,0.03,0,0,0.006,0,0,0,0.024,0.006,0.02,0.058,0.006,0.02,0.602,0,0.028,0.008,0,0,0,0,0,0,0,0,0.016,0.004,0,0,0,0.002,0.008,0.004,0,0.004,0,0,0,0,0,0.006,0,0,0.038,0,0,0,0.012,0.032,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0,0.01,0,0,0.002,0,0.002,0,0.004,0,0,0,0.002,0,0,0.002,0,0,0,0.006,0,0,0,0,0,0,0.002,0,0.004,0.002,0.016,0,0,0.002
97,0.002,0.002,0,0.026,0,0,0,0.002,0.002,0,0,0,0.032,0.006,0,0,0,0.01,0,0,0.002,0,0.004,0,0.004,0.002,0.01,0,0.016,0.006,0,0,0.014,0.002,0.002,0,0,0,0.002,0,0,0.002,0.004,0.01,0,0,0,0,0.008,0.014,0.026,0,0.014,0.078,0.028,0.328,0,0,0,0,0.006,0.002,0.01,0.004,0,0.048,0,0,0.008,0.088,0.004,0.004,0,0.006,0,0,0,0,0,0.044,0,0.002,0,0.002,0,0.016,0.06,0,0,0,0.002,0.002,0.004,0.006,0.006,0,0.006,0,0.012
98,0.004,0,0.01,0.008,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0.008,0,0.002,0.008,0.01,0.002,0.014,0.002,0.002,0,0.034,0.024,0.004,0.004,0.006,0.078,0,0.268,0.04,0.018,0.118,0.1,0,0.006,0.014,0.002,0.006,0,0,0,0,0.036,0,0,0,0,0,0,0.006,0.006,0,0,0,0.002,0.004,0,0.002,0,0.02,0.006,0.018,0.008,0.002,0.002,0.002,0,0,0.004,0,0,0.008,0,0.004,0.002,0,0,0,0,0.016,0,0,0,0,0.002,0,0.008,0.004,0.04,0,0
99,0,0.004,0,0,0.002,0,0,0,0.02,0.004,0.008,0.004,0.002,0,0.002,0,0.004,0,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.002,0,0.008,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0.094,0,0,0,0.004,0,0.002,0.002,0,0,0,0.002,0,0.004,0.002,0.014,0,0,0,0,0,0.006,0,0,0,0.002,0.002,0,0,0,0.002,0.014,0,0,0,0,0,0.002,0,0,0.002,0,0.028,0.01,0.726,0.002,0.002,0,0,0
